id,npi,specialty,region,created_at
1591d3dc-5ef4-4cad-928e-4ae8ac40bef2,9571743769,",Internal Medicine,",South,2025-03-31 06:47:40.378915+00
159ca7de-8850-4183-b324-a396731905f9,3721242972,",Dermatology,",Northeast,2025-03-31 06:47:40.393173+00
15ab7d0e-b3ff-49d1-a7d0-d8e76b55df53,3416107731,",Obstetrics & Gynecology,",West,2025-03-31 06:47:40.383592+00
15af4881-f73e-4a59-bf87-6514f3757930,6552608667,",Urology,",South,2025-03-31 06:47:40.401024+00
15b6a2a0-aa0b-4e53-a3e8-f7c45fd6c648,8538911338,",Cardiology,",South,2025-03-31 06:47:40.388353+00
15b9048b-2038-466b-954a-538ac94f1d53,6803656998,",Obstetrics & Gynecology,",Midwest,2025-03-31 06:47:40.382492+00
15bda9ca-f32d-4c30-8f11-051e6b3b8e1c,2144833885,",Nephrology,",West,2025-03-31 06:47:40.402348+00
15c057c7-60e4-4d30-9172-a308ac4a2c46,2719880971,",Internal Medicine,",West,2025-03-31 06:47:40.381194+00
15d308d1-ef9b-4578-85a4-24a9519d1d61,5805352681,",Radiology,",Northwest,2025-03-31 06:47:40.39484+00
15dc990d-bc63-41e5-9aec-3d567f300f3b,3567555234,",Dermatology,",Midwest,2025-03-31 06:47:40.393652+00
15df801d-e05e-4164-8e7b-a5a2c01b3ba5,2927576295,",Obstetrics & Gynecology,",West,2025-03-31 06:47:40.404396+00
15e0057b-adb0-4e2e-8465-a44ca5781bfc,1999538456,",Oncology,",Northwest,2025-03-31 06:47:40.403001+00
15ec6591-3855-4fad-861c-1e97a62d4bf1,9792397568,",Pulmonology,",Northwest,2025-03-31 06:47:40.401164+00
16091008-fdfb-4980-b268-21cac09b47a3,6536266262,",Radiology,",Midwest,2025-03-31 06:47:40.395186+00
160c8683-e7fa-4d2b-a86e-83f83ecf1a7e,4849399149,",Internal Medicine,",West,2025-03-31 06:47:40.380023+00
16109ecf-23b4-4c5b-a49c-71e60575761e,1660817512,",Anesthesiology,",Northeast,2025-03-31 06:47:40.396084+00
1619f37b-6134-46c0-8c5e-486f5b8419d3,1512733498,",Radiology,",Northeast,2025-03-31 06:47:40.394636+00
161a1f35-29f7-47e7-90dd-ad2eb61232fa,4090456905,",Internal Medicine,",West,2025-03-31 06:47:40.379643+00
162f6e6d-4c17-4fa2-805b-bb1df2c1c02b,2775842398,",Psychiatry,",South,2025-03-31 06:47:40.384042+00
1636f5ed-954b-4b01-a1c0-93c08d43ab5f,7421594188,",Obstetrics & Gynecology,",South,2025-03-31 06:47:40.381859+00
16387316-cbbe-4818-ab00-bd2d1abfb6d8,5294353914,",Internal Medicine,",South,2025-03-31 06:47:40.37674+00
163880b8-7d67-46ed-9ba7-9539f8703c4f,4114612111,",Neurology,",Northwest,2025-03-31 06:47:40.403255+00
163bb30b-600b-499b-9071-deb4ae25d7be,3252616238,",Obstetrics & Gynecology,",Midwest,2025-03-31 06:47:40.404605+00
16496d55-dd5f-4539-a42b-6208156e0e5a,7236367959,",Internal Medicine,",Northwest,2025-03-31 06:47:40.381262+00
164e049d-377f-498a-bd02-b0f1ed7213b6,2710082415,",Urology,",Midwest,2025-03-31 06:47:40.400431+00
165129cc-be90-4c11-975a-d549ed3d1c90,7362571084,",General Surgery,",Midwest,2025-03-31 06:47:40.387494+00
16534862-6478-41d8-9394-4670804f14d7,3659104032,",Cardiology,",Northwest,2025-03-31 06:47:40.390163+00
1654d5a1-6d01-46d5-a575-dea3ffaa609b,8100264303,",Anesthesiology,",Northwest,2025-03-31 06:47:40.397641+00
1662a233-9dbd-4f80-9f27-edea88893dbc,7304042248,",Urology,",Northeast,2025-03-31 06:47:40.400828+00
1662b8a6-981f-4c68-b5c1-83d411245118,6041372335,",Dermatology,",West,2025-03-31 06:47:40.393428+00
1669ba52-a9b7-4b42-ac1c-b157c4c869c8,3265087010,",Obstetrics & Gynecology,",South,2025-03-31 06:47:40.383421+00
1669c060-cf95-4090-986e-3504fecb803f,7456136058,",Urology,",West,2025-03-31 06:47:40.400757+00
1678a7ac-5ca0-4f87-b295-64721c3ade88,9703442016,",Internal Medicine,",West,2025-03-31 06:47:40.380519+00
1680e1dd-9721-416b-a31d-98f5e6ad9742,7994186236,",Oncology,",Northeast,2025-03-31 06:47:40.402572+00
168289a7-3acb-42df-8554-7238fdad4e92,2024281007,",Internal Medicine,",Midwest,2025-03-31 06:47:40.404006+00
16867337-6ce9-4f50-8481-b4b937e8df3c,5791481057,",Obstetrics & Gynecology,",Northwest,2025-03-31 06:47:40.381949+00
168a4181-e03d-46f1-89ec-768aa770d19b,7138999398,",Anesthesiology,",South,2025-03-31 06:47:40.397033+00
168ba023-7d27-4d2e-abbf-2b230bab3de2,3209327125,",Internal Medicine,",Midwest,2025-03-31 06:47:40.37701+00
168bd2b9-98eb-4ddc-af4b-d37e39aa2d10,9993177343,",General Surgery,",Midwest,2025-03-31 06:47:40.386987+00
16920749-094b-44f7-bdfc-8564ea3db4fc,3609173520,",Psychiatry,",West,2025-03-31 06:47:40.384774+00
169a945b-058c-4938-af11-402e079053af,8863138232,",Obstetrics & Gynecology,",West,2025-03-31 06:47:40.382774+00
16a0af7d-20e9-4fe8-809d-2ab99b0027d8,2513361137,",Orthopedic Surgery,",Northwest,2025-03-31 06:47:40.39252+00
16a7699a-8f1c-4d3d-8a64-77e8a33cfca4,7116788109,",Neurology,",Midwest,2025-03-31 06:47:40.398108+00
16a8b61a-a8cd-44af-9bc1-bd9027df9128,5779290280,",Urology,",Northwest,2025-03-31 06:47:40.401049+00
16aa5a89-3076-4bb2-9fba-a89ae24aed09,4488042092,",General Surgery,",West,2025-03-31 06:47:40.40353+00
16b62cfc-d37b-4e48-bdd2-f8707ffde52d,2201198581,",Psychiatry,",Midwest,2025-03-31 06:47:40.384817+00
16d85282-ff1d-466d-9b5f-20c7ba85d65c,6252491628,",Radiology,",Northeast,2025-03-31 06:47:40.395442+00
16d855f7-3fca-4b2c-adb8-b15b409f74e1,5761087777,",Urology,",Northeast,2025-03-31 06:47:40.400437+00
16dfe33b-3e09-4305-8b66-3df253b650d2,6112135524,",Internal Medicine,",Northwest,2025-03-31 06:47:40.378758+00
16e96e21-ea1a-4e88-833d-67a2da026c37,3521050395,",Psychiatry,",South,2025-03-31 06:47:40.384955+00
16ea3129-61d3-431e-a868-f92567802e11,9157007356,",General Surgery,",Midwest,2025-03-31 06:47:40.388089+00
16ec7424-a6a5-43b5-bc67-b3e5ee7f1aba,2636956599,",Internal Medicine,",Midwest,2025-03-31 06:47:40.381187+00
16ee9cb9-d889-44a5-a3d5-d057ecc90129,3993428311,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.390921+00
16f69966-7056-442e-a65f-d45625c919f2,8214981615,",Neurology,",Midwest,2025-03-31 06:47:40.398895+00
16fe41f9-7360-4549-8223-ddf80a026184,9649180242,",Dermatology,",Northwest,2025-03-31 06:47:40.394026+00
16ffb135-2a17-4162-a625-8ef7440ddfcd,9250761431,",Orthopedic Surgery,",Midwest,2025-03-31 06:47:40.403192+00
17007d0c-2033-4498-a791-8f7774986523,4852825151,",Internal Medicine,",West,2025-03-31 06:47:40.379965+00
170820a1-47ef-4c86-a9ad-7a641214ed08,9156301387,",Psychiatry,",West,2025-03-31 06:47:40.385286+00
17092317-eb1e-47a6-b736-50b0f2583d36,9158276090,",General Surgery,",West,2025-03-31 06:47:40.38607+00
170b5d35-94d8-4eaf-9226-2342d4d372df,3946327938,",Cardiology,",Northwest,2025-03-31 06:47:40.390008+00
170c71f4-187d-4a61-9b5e-fa84b58475dd,6215195812,",Dermatology,",Midwest,2025-03-31 06:47:40.393393+00
170d40f2-9a80-4e23-991a-a4d0a2921b64,8234665256,",Anesthesiology,",Northwest,2025-03-31 06:47:40.395941+00
170dc12d-5db0-4dcf-a3e3-a03c75e868d0,5776577428,",Cardiology,",Northwest,2025-03-31 06:47:40.390202+00
170e94bc-122d-459e-b7bf-a8f7635b44bd,7398286267,",Psychiatry,",Midwest,2025-03-31 06:47:40.384715+00
17144ca3-5253-4781-b33c-94e4d948e8f1,8538832949,",Internal Medicine,",West,2025-03-31 06:47:40.404638+00
1714f05a-b9ae-4d92-8e2e-c53b5e0799b9,2177712008,",Neurology,",Midwest,2025-03-31 06:47:40.39779+00
171a0c09-d473-4c6d-a944-92df14263009,9389116887,",Obstetrics & Gynecology,",Midwest,2025-03-31 06:47:40.383687+00
1724f888-134b-4633-bddc-bea93d796abc,2682585939,",General Surgery,",South,2025-03-31 06:47:40.387524+00
1729f441-f9dd-46c1-8a45-471a18bbae18,4375788201,",Internal Medicine,",Northwest,2025-03-31 06:47:40.380348+00
1737c9b2-44c3-451e-a87e-3d1ecc4b3fd7,1428814033,",Internal Medicine,",West,2025-03-31 06:47:40.376984+00
17503933-dfe0-453d-9db3-57d1adb09c94,4765689806,",Psychiatry,",Midwest,2025-03-31 06:47:40.385219+00
175b5ae2-72e1-422f-9ee2-76090daa85c9,6363717099,",Urology,",South,2025-03-31 06:47:40.400877+00
175d8781-00e8-470f-baa4-6d6036dc978d,5192118340,",Gastroenterology,",Northwest,2025-03-31 06:47:40.399385+00
1765cf51-ad01-4e3f-a929-0b13eb451144,5007610334,",Urology,",Northeast,2025-03-31 06:47:40.404003+00
176b1850-ea5d-466e-ac03-cfb14ae69fd1,9539106253,",Orthopedic Surgery,",Midwest,2025-03-31 06:47:40.391343+00
176bb588-9814-4824-b9af-a04d3dbcc43c,4837044125,",Pulmonology,",West,2025-03-31 06:47:40.401798+00
176def64-dd5a-4e36-a106-c92f176c436d,2188479771,",Gastroenterology,",West,2025-03-31 06:47:40.399187+00
17757a66-5f21-422e-a61c-e1158b21972e,3047294789,",Oncology,",Northwest,2025-03-31 06:47:40.402569+00
177e892a-a28f-4adf-ab89-e99751497859,7162353823,",Anesthesiology,",West,2025-03-31 06:47:40.397639+00
17830cfe-0bbf-4408-95ce-1f86e7d53209,8456765361,",Radiology,",Midwest,2025-03-31 06:47:40.395617+00
1785211b-f8c9-4703-b1fa-e63095624b4f,5293364495,",Pulmonology,",Midwest,2025-03-31 06:47:40.401323+00
178873eb-4b3a-4f0e-96a7-9c644787efc8,4761758727,",Anesthesiology,",South,2025-03-31 06:47:40.396149+00
179c92ec-093a-40ff-8596-090a997c4c2b,9550449071,",Cardiology,",Northeast,2025-03-31 06:47:40.404393+00
179e686a-e43b-45ad-b99b-a9a6e43eda46,5150532363,",Internal Medicine,",South,2025-03-31 06:47:40.376862+00
17a6869e-39c1-4d5c-919e-3c62a95f4e80,8554920648,",Obstetrics & Gynecology,",Midwest,2025-03-31 06:47:40.383652+00
17a6e46b-322d-4049-b3d6-cc0c0c6ad56d,1897053872,",Obstetrics & Gynecology,",Midwest,2025-03-31 06:47:40.404137+00
17adf39e-0d21-47d1-89d8-a644823db35d,5915795799,",Anesthesiology,",Northeast,2025-03-31 06:47:40.396449+00
17c30ed0-62f0-49ce-ae7b-df707bbb09a1,3603371504,",Internal Medicine,",West,2025-03-31 06:47:40.378924+00
17c623bf-0eca-44cb-9181-f721ff1c86b9,6000652640,",Oncology,",South,2025-03-31 06:47:40.402747+00
17cc2eaa-cf50-4472-bc04-a118647e1677,5624861233,",Internal Medicine,",South,2025-03-31 06:47:40.37827+00
17cf2ba5-1694-4853-87f6-2ae88a467c50,7852135509,",Cardiology,",West,2025-03-31 06:47:40.388939+00
17d7bc3a-c80a-4879-bd86-fd6207ed0155,2672545704,",General Surgery,",Midwest,2025-03-31 06:47:40.386427+00
17dbc4db-d368-4d74-a151-72a39c1e0ab3,2755318059,",Internal Medicine,",Northwest,2025-03-31 06:47:40.377331+00
17e33ea2-8772-4b43-b04b-ba9bd178e76a,8078661984,",Nephrology,",Northeast,2025-03-31 06:47:40.402495+00
17e4ba3d-fac1-4247-ab9a-cedb3cb9e0db,5727435172,",General Surgery,",West,2025-03-31 06:47:40.388214+00
17efef8c-57a1-45b6-a6ff-3d4f152cd7ba,2205296403,",Nephrology,",West,2025-03-31 06:47:40.402046+00
18027ae6-07ae-4103-8ad4-96b480d6a916,7018880437,",Gastroenterology,",West,2025-03-31 06:47:40.399247+00
1808c810-01f1-4700-aeba-caf5a0c6afae,2756210076,",Radiology,",South,2025-03-31 06:47:40.395654+00
180b55be-7b37-4308-b2b9-a8e5eac7e5c3,8792907661,",Orthopedic Surgery,",South,2025-03-31 06:47:40.3911+00
18123eef-8ab2-49db-8268-78501cf8c04b,2097461011,",Cardiology,",Northwest,2025-03-31 06:47:40.388807+00
1822d544-0119-4a7c-a997-094777c9832f,2896308983,",Internal Medicine,",Northwest,2025-03-31 06:47:40.379619+00
182758c9-384c-47b0-bb61-494055e605ca,2267461338,",Obstetrics & Gynecology,",South,2025-03-31 06:47:40.383731+00
1831e75e-38ab-4037-bd2a-c9c4c844942c,3018334629,",Internal Medicine,",Northwest,2025-03-31 06:47:40.381217+00
1836f4eb-9170-4270-9e28-928dd8ea856a,9897893907,",Oncology,",West,2025-03-31 06:47:40.402655+00
183795cd-d54e-4f7f-b90e-9013c62badff,4765991092,",Cardiology,",Northeast,2025-03-31 06:47:40.390448+00
18405e00-1f3e-41fd-b2da-61a885e596f4,3403575554,",Neurology,",Midwest,2025-03-31 06:47:40.398696+00
184090c5-ecab-4c10-bdd9-d6088e1911b9,4149566548,",General Surgery,",Northeast,2025-03-31 06:47:40.387231+00
184811c0-fddc-42ca-b5aa-cd0a165bad7e,7990426116,",Obstetrics & Gynecology,",West,2025-03-31 06:47:40.382689+00
184ee735-4c7a-4ad3-986b-33d30920513a,6289141018,",Internal Medicine,",West,2025-03-31 06:47:40.380665+00
184f81ae-738d-487c-bded-25a7008386d1,7342187949,",Gastroenterology,",Northwest,2025-03-31 06:47:40.399883+00
185c6c2c-2c56-48bd-ad59-8705574f5a36,7275529188,",General Surgery,",South,2025-03-31 06:47:40.387316+00
1877a82f-e584-4bfb-a34c-c21d9406a470,5635499954,",Radiology,",West,2025-03-31 06:47:40.39439+00
18910e2e-23ea-4805-83d0-e53dd4de65c5,5469534423,",Anesthesiology,",Midwest,2025-03-31 06:47:40.397008+00
189393ca-562c-42c8-a306-3b116d22b390,8484906501,",General Surgery,",Northeast,2025-03-31 06:47:40.386836+00
18948011-521d-43ef-9d43-d6c128916be3,7414965116,",Neurology,",Midwest,2025-03-31 06:47:40.397796+00
1897ca37-b517-437b-a99d-243d5b274844,7037918323,",Neurology,",Northwest,2025-03-31 06:47:40.398711+00
189c7d62-2d35-42e0-8b5d-f387f923c9be,2444681596,",General Surgery,",South,2025-03-31 06:47:40.386446+00
18a985d1-6f46-4329-b413-30d1f2625518,9009455389,",Dermatology,",Northeast,2025-03-31 06:47:40.393124+00
18b0ad39-d6c1-4a88-9c86-65733b632ff5,4150893343,",Radiology,",Midwest,2025-03-31 06:47:40.395567+00
18b10bf4-3af2-4d79-bf4c-7636ead9f1ef,5554758779,",Dermatology,",South,2025-03-31 06:47:40.393258+00
18c1e2bf-501a-455c-839f-6cb4f18fd4cc,1992294298,",Cardiology,",West,2025-03-31 06:47:40.390187+00
18c71772-bca7-4903-a9c0-8377d937658d,5400249276,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.39203+00
18cbbf13-0a11-4a7c-8003-b1cdc549ffe5,7746456010,",Anesthesiology,",West,2025-03-31 06:47:40.397601+00
18dafb46-be2b-4ee5-8aa6-892af0a848d1,5192240877,",Cardiology,",Northeast,2025-03-31 06:47:40.389521+00
18dec496-66bb-49df-8905-0bafa06492ef,5791334735,",Cardiology,",Midwest,2025-03-31 06:47:40.390251+00
18f2eca5-df64-42ee-b52a-003f15cf341f,4846791392,",Neurology,",Northeast,2025-03-31 06:47:40.3988+00
18f4758b-3a56-4192-95df-b96245fac272,9678195280,",Dermatology,",West,2025-03-31 06:47:40.39263+00
18f56f78-5cc2-47b9-a61d-84abaeae6e82,4274525051,",Cardiology,",Northwest,2025-03-31 06:47:40.390322+00
18f90679-088c-4af6-8f7a-63ec1209a088,8266929395,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.391345+00
19105bb9-9355-41b8-9824-7162984b4db0,5254560213,",Cardiology,",South,2025-03-31 06:47:40.388978+00
1914b4de-cb89-46f1-8729-1db6f1c8e2e8,8791378078,",Psychiatry,",South,2025-03-31 06:47:40.384398+00
191ca702-7f21-45c5-a169-e7fe8793e35c,5931982968,",Gastroenterology,",Midwest,2025-03-31 06:47:40.400226+00
1923964a-415f-410f-a509-26ac280555b5,7286821862,",Radiology,",Midwest,2025-03-31 06:47:40.395392+00
19243e11-6673-4cef-8278-7bb074401ae3,2602781025,",Internal Medicine,",West,2025-03-31 06:47:40.376932+00
19297b43-3fa2-4b45-b3b0-73908921302d,3893838277,",Internal Medicine,",Midwest,2025-03-31 06:47:40.38154+00
193785ef-eb10-40fb-800b-f7341642598b,2986407259,",Dermatology,",Northwest,2025-03-31 06:47:40.393969+00
193b6411-c334-4991-8038-786e4d8e0330,3653317487,",Internal Medicine,",Northeast,2025-03-31 06:47:40.379743+00
1940c117-50d9-4989-bcc2-a63e7c2c27ad,7417551985,",General Surgery,",South,2025-03-31 06:47:40.388188+00
1947646e-cfbe-4e9f-83a5-175941c32d8c,9377645930,",Psychiatry,",Northeast,2025-03-31 06:47:40.40454+00
195937fe-d3a8-4504-bcff-12356dc08f2b,5537967771,",Nephrology,",West,2025-03-31 06:47:40.402017+00
1959823d-28de-4f5e-87e7-e7fd441fbdcd,2769375351,",Radiology,",Northeast,2025-03-31 06:47:40.394576+00
195a087c-569b-46af-9dbc-9c5d098f3457,5567782929,",Psychiatry,",Northeast,2025-03-31 06:47:40.385056+00
195d8f97-493b-46e1-8a08-bda66528c024,4062492186,",General Surgery,",South,2025-03-31 06:47:40.387057+00
19658121-3b37-4e80-8bb8-ae42a4c12a2c,6736242281,",Internal Medicine,",Northwest,2025-03-31 06:47:40.377411+00
196cd542-0cbd-46cf-9bb9-06b91e06399a,7823283882,",Obstetrics & Gynecology,",Midwest,2025-03-31 06:47:40.383432+00
1971be92-89c4-4742-8717-a238b65fb9b3,1844442910,",Psychiatry,",Northwest,2025-03-31 06:47:40.384808+00
19722a6c-093c-434f-a968-66970e6bce08,2073751432,",Gastroenterology,",Northeast,2025-03-31 06:47:40.400095+00
197ce3be-494a-44d7-b16f-c864a7b1de21,6753417333,",Neurology,",Northeast,2025-03-31 06:47:40.398099+00
198103ae-e674-45e7-8f43-086537c93245,3232254467,",Internal Medicine,",South,2025-03-31 06:47:40.378726+00
198b65cf-9156-4443-a94d-e242733edf04,7276496898,",Obstetrics & Gynecology,",South,2025-03-31 06:47:40.381899+00
198fd5ad-523f-4150-aff2-964eb4fae9f7,5804386604,",Cardiology,",South,2025-03-31 06:47:40.404335+00
198fed70-91d0-4dcb-9969-b1140911e114,8213569304,",Obstetrics & Gynecology,",West,2025-03-31 06:47:40.38275+00
19995df4-9e77-4346-96a2-6f6ee6372a2d,5519711134,",Internal Medicine,",Midwest,2025-03-31 06:47:40.377894+00
199ff2ec-234e-4f34-b3fe-baa2cbc2708f,9860947836,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.391565+00
19a1aa9a-f335-4583-8824-3264768fb926,1921171206,",General Surgery,",West,2025-03-31 06:47:40.403596+00
19a20cb9-eee5-4491-9f1c-3f0a2c23df4e,2388694835,",Obstetrics & Gynecology,",Northeast,2025-03-31 06:47:40.4032+00
19a79b19-a829-4a43-b532-86e4b4c1ee6e,4391401156,",Radiology,",West,2025-03-31 06:47:40.395423+00
19acacc3-d8e3-4381-b317-2691e42957d7,2225061766,",Internal Medicine,",South,2025-03-31 06:47:40.379705+00
19ae747a-ad76-446c-a7f3-a9d60b0987e5,3026408213,",Orthopedic Surgery,",Midwest,2025-03-31 06:47:40.391134+00
19b3aa8c-2c78-421b-9f3c-b76363bb30d2,9620450932,",Radiology,",Northeast,2025-03-31 06:47:40.39547+00
19c88fd9-5134-44c7-8909-a54294abb7cd,5332271518,",Urology,",Northeast,2025-03-31 06:47:40.400645+00
19d2016a-3fa8-4758-908d-4a8c89902392,5898455878,",Psychiatry,",Northwest,2025-03-31 06:47:40.385493+00
19d79d46-addf-4a58-bf31-dfd708db973a,8934734040,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.391261+00
19de97db-f3e7-4f12-8c4b-512814e4e3a7,1494860345,",Gastroenterology,",West,2025-03-31 06:47:40.399989+00
19e81956-4c44-4937-9ada-d3e569d38d3e,2233698308,",Dermatology,",Midwest,2025-03-31 06:47:40.39398+00
19e9fd2e-7ed6-4a59-8359-c1cebc63e867,9694813735,",Gastroenterology,",Northeast,2025-03-31 06:47:40.400228+00
19ea71d8-bc83-49c3-92e2-8b88223673a8,8987880713,",Internal Medicine,",Northwest,2025-03-31 06:47:40.376418+00
19f64b47-4d3b-4ebc-9f4e-51a066af4737,7650335767,",Orthopedic Surgery,",South,2025-03-31 06:47:40.391709+00
19f659ef-a1c2-42ca-8b7c-5b6231384341,7393250879,",Internal Medicine,",Northwest,2025-03-31 06:47:40.376193+00
19fac8e7-a828-442b-b56e-04c538ff8a25,2479927110,",Urology,",South,2025-03-31 06:47:40.400834+00
1a02ee75-3e10-4d23-b6a5-bbfdbfe09ae1,7014574582,",Neurology,",West,2025-03-31 06:47:40.3979+00
1a086e07-0ce4-44f0-8430-c13aa9c2e2b0,5559981673,",Psychiatry,",West,2025-03-31 06:47:40.385159+00
1a0a7c23-9655-46ed-a6b9-cf3270702a85,1074612223,",Internal Medicine,",Midwest,2025-03-31 06:47:40.379485+00
1a1257f4-3763-4933-938a-2f7eb43c9a5e,9009933018,",Anesthesiology,",Midwest,2025-03-31 06:47:40.396416+00
1a17196b-92b8-416d-8684-133da2ff8ec4,7444206363,",General Surgery,",Midwest,2025-03-31 06:47:40.386424+00
1a1982fb-f974-4dd9-b886-dc745f016f01,1298918956,",Oncology,",West,2025-03-31 06:47:40.403059+00
1a26f63e-90c2-42ec-b855-33dc706611ba,3818424273,",General Surgery,",Midwest,2025-03-31 06:47:40.387281+00
1a2ee71c-66a3-4c7b-bfac-404b784bf214,9569780448,",Gastroenterology,",Northeast,2025-03-31 06:47:40.399824+00
1a3373ec-fcec-4ae7-b88f-d9dec1b9cd00,3802365104,",General Surgery,",Northeast,2025-03-31 06:47:40.387319+00
1a612338-76b6-4206-9c61-c24305c75578,8062206162,",Pulmonology,",Midwest,2025-03-31 06:47:40.401928+00
1a639de8-dfd0-4d35-9ee6-33ba53c79148,4166244237,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.391763+00
1a66214a-7a6d-451b-9b0f-cdbb175b8272,7541621582,",Internal Medicine,",West,2025-03-31 06:47:40.376813+00
1a6d595f-0d1f-4f07-84ab-949960ed9e1d,5060606580,",Cardiology,",Midwest,2025-03-31 06:47:40.389747+00
1a76bb29-5853-42b4-b10d-7f034c9cbba9,5242232439,",Dermatology,",Northwest,2025-03-31 06:47:40.4041+00
1a7a4791-df4d-4be8-b905-5bffab0fce5b,8682199133,",Internal Medicine,",Northwest,2025-03-31 06:47:40.381411+00
1a7d1de9-9b02-407f-bd8c-7e7721f6db52,2951218148,",Radiology,",Northeast,2025-03-31 06:47:40.395625+00
1a91f1c1-e4d0-4ce3-ae02-38dc733227ad,7463673029,",Neurology,",Northeast,2025-03-31 06:47:40.398056+00
1a943094-8edf-4202-a1af-4f12a506a764,1734776533,",Urology,",West,2025-03-31 06:47:40.400532+00
1aa346ec-6e8b-4c34-a00f-4be8e3adfa23,6480572098,",Urology,",Northeast,2025-03-31 06:47:40.400298+00
1aa5cddb-81ce-4db8-86bb-0d5f8455ae69,9557432005,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.390892+00
1aa62bb6-8bd9-4ec4-8515-98ed73774f30,6849331155,",Dermatology,",South,2025-03-31 06:47:40.393618+00
1aad4bff-9f66-417d-8fb9-ff8bed43a2c5,5644563242,",General Surgery,",Northeast,2025-03-31 06:47:40.38631+00
1aadab5d-617b-48b5-8499-b766cba1e5f2,5027664717,",Nephrology,",Midwest,2025-03-31 06:47:40.402209+00
1ab08b9e-5d7a-4d68-8f26-6ecd85bcfa3d,3312113513,",Internal Medicine,",South,2025-03-31 06:47:40.376755+00
1abaf059-f859-4686-b5d7-5d8eddfb203c,3232236769,",Obstetrics & Gynecology,",West,2025-03-31 06:47:40.382867+00
1ad13e92-555e-42a7-b0f2-25db2e29853b,5125707260,",Dermatology,",South,2025-03-31 06:47:40.393571+00
1ad27489-452a-49a3-8724-95b6575df5aa,8042650940,",Internal Medicine,",Midwest,2025-03-31 06:47:40.378911+00
1ad60c23-9f30-4ed6-8907-ae5c66b2bb8c,5697294726,",Anesthesiology,",West,2025-03-31 06:47:40.396996+00
1ae655bf-4468-44e0-b443-89c47b42bc60,9502107279,",Urology,",Northwest,2025-03-31 06:47:40.4005+00
1af929d9-e45c-4827-9de7-d05ddc68b546,6295431920,",Psychiatry,",West,2025-03-31 06:47:40.384751+00
1affc7cc-0ca1-4d1d-9d51-af05bce4469d,1945810151,",General Surgery,",Midwest,2025-03-31 06:47:40.387949+00
1b01e5ff-61ce-4610-9d74-a62f9e31fd79,8889840715,",Internal Medicine,",Midwest,2025-03-31 06:47:40.38004+00
1b075133-b824-4293-8b87-3bfde7197edb,2274746271,",Obstetrics & Gynecology,",Midwest,2025-03-31 06:47:40.383263+00
1b083e27-56b1-4967-b757-11b650cfdf14,6386916142,",Internal Medicine,",South,2025-03-31 06:47:40.378941+00
1b39a7f5-d6fc-4018-811c-0916426d76ef,2634803757,",Anesthesiology,",West,2025-03-31 06:47:40.396359+00
1b4c2881-4a99-4a0a-80a4-79e76288df79,9724296625,",Psychiatry,",Northeast,2025-03-31 06:47:40.384299+00
1b5b58aa-0cf2-49af-9baa-eddb882694c0,4800643828,",Oncology,",West,2025-03-31 06:47:40.402689+00
1b61c980-e3a3-4e4d-8883-4839661cd451,3129327149,",Internal Medicine,",Northeast,2025-03-31 06:47:40.376306+00
1b6d84f3-98fa-4076-92e2-e3467464e740,8027150121,",Gastroenterology,",Midwest,2025-03-31 06:47:40.400024+00
1b6f6fe4-2b8e-4e4c-b116-f7712d98a9b9,8600431394,",Neurology,",Midwest,2025-03-31 06:47:40.399053+00
1b708255-8716-44da-bebd-c75474d60813,3477980804,",Orthopedic Surgery,",Midwest,2025-03-31 06:47:40.391965+00
1b740e2d-0b89-4a99-bc65-c598e2d8f935,3664402075,",General Surgery,",West,2025-03-31 06:47:40.388249+00
1b75aef1-922a-4a80-967b-ce9759a21b53,9451843096,",Internal Medicine,",West,2025-03-31 06:47:40.380507+00
1b840fbc-dd5b-40cd-b392-c01c9ef7c043,6530855533,",Gastroenterology,",Midwest,2025-03-31 06:47:40.400004+00
1b8699e0-6e11-4adf-9342-ac406d3abe57,8835426574,",Orthopedic Surgery,",Northwest,2025-03-31 06:47:40.404232+00
1b90327e-c10e-42d3-80ce-df046f1e07a2,2065477404,",Internal Medicine,",Midwest,2025-03-31 06:47:40.380037+00
1b9ef79c-e054-4633-a617-2f565bc2ca7d,1116919347,",Dermatology,",West,2025-03-31 06:47:40.393574+00
1ba4b024-e311-406f-82ae-0d5ba76d3eb0,6516661865,",Orthopedic Surgery,",West,2025-03-31 06:47:40.392512+00
1ba4b5e9-5610-48e7-901d-4b5462a801cf,3786787479,",General Surgery,",Northwest,2025-03-31 06:47:40.387834+00
1bae9dd9-7290-4fd7-b09f-624fedd7d40d,7022816944,",Anesthesiology,",West,2025-03-31 06:47:40.396578+00
1bafd6e1-b815-4135-bae1-875bc8453db1,9486249133,",Pulmonology,",South,2025-03-31 06:47:40.404226+00
1bb0934f-8f55-4701-b112-399e3dfbfa2a,4921243700,",Radiology,",West,2025-03-31 06:47:40.394299+00
